fixture_id,competition,strata,mechanism_key,k_calls,n_present,presence_stable,status_agree,strength_agree,confidence_agree,support_ids_agree,counter_ids_agree,unknown_agree,conflicted_agree,limitations_agree,counter_search_agree,worst_severity,statuses,confidences
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:BOX_PROTECTION,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CLEARANCE_DEPENDENCE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CONTACT_INTENSITY,3,3,True,True,True,True,False,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CORNER_CONCESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CROSS_ALLOWANCE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:FOUL_DRAWING,3,2,False,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM,MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:FOUL_TENDENCY,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SET_PIECE_GENERATION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SHOT_SUPPRESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SHOT_VOLUME,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:TERRITORIAL_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:WIDTH_PRESSURE,3,3,True,True,True,False,True,True,True,True,True,True,1,LOW|LOW|LOW,MEDIUM|MEDIUM_LOW|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOOKING_CONVERSION,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOX_PROTECTION,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:CLEARANCE_DEPENDENCE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:CONTACT_INTENSITY,3,3,True,True,True,True,False,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:CORNER_CONCESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:CROSS_ALLOWANCE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:FOUL_DRAWING,3,2,False,True,True,True,True,True,True,True,True,True,0,LOW|LOW,MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:FOUL_TENDENCY,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:SET_PIECE_GENERATION,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:SHOT_SUPPRESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:SHOT_VOLUME,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:TERRITORIAL_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,HIGH|HIGH|HIGH,MEDIUM|MEDIUM|MEDIUM
mt_584193286,ligue1,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:WIDTH_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM|MEDIUM|MEDIUM
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,matchup_states:BOX_PRESSURE_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,A_ADVANTAGE|A_ADVANTAGE|A_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,matchup_states:CONTACT_MATCHUP,3,3,True,True,True,True,False,True,True,True,True,True,0,NEUTRAL|NEUTRAL|NEUTRAL,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,matchup_states:CORNER_MECHANISM_MATCHUP,3,3,True,True,True,True,False,True,True,True,True,True,0,A_ADVANTAGE|A_ADVANTAGE|A_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,matchup_states:SHOT_CREATION_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,NEUTRAL|NEUTRAL|NEUTRAL,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,matchup_states:WIDE_PRESSURE_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,A_ADVANTAGE|A_ADVANTAGE|A_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:BOOKING_CONVERSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:BOX_PROTECTION,3,3,True,False,False,True,True,True,True,True,True,True,1,HIGH|MEDIUM|HIGH,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:CLEARANCE_DEPENDENCE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:CONTACT_INTENSITY,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:CORNER_CONCESSION,3,3,True,True,True,False,True,True,True,True,True,True,1,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:CROSS_ALLOWANCE,3,3,True,False,False,False,True,True,True,True,True,True,1,VERY_LOW|LOW|VERY_LOW,MEDIUM_LOW|MEDIUM|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:FOUL_DRAWING,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:FOUL_TENDENCY,3,3,True,True,True,True,False,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:SET_PIECE_GENERATION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:SHOT_SUPPRESSION,3,3,True,False,False,True,True,True,True,True,True,True,1,HIGH|MEDIUM|HIGH,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:SHOT_VOLUME,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:TERRITORIAL_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_a_states:WIDTH_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:BOOKING_CONVERSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:BOX_PROTECTION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:CLEARANCE_DEPENDENCE,3,3,True,False,False,True,True,True,True,True,True,True,1,HIGH|MEDIUM|HIGH,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:CONTACT_INTENSITY,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:CORNER_CONCESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:CROSS_ALLOWANCE,3,3,True,True,True,False,True,True,True,True,True,True,1,MEDIUM|MEDIUM|MEDIUM,LOW|MEDIUM_LOW|LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:FOUL_DRAWING,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:FOUL_TENDENCY,3,3,True,True,True,True,False,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:SET_PIECE_GENERATION,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:SHOT_SUPPRESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:SHOT_VOLUME,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:TERRITORIAL_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_257018883,ligue2,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|SMALL_N|WEAK_EVIDENCE,team_b_states:WIDTH_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:BOX_PRESSURE_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,B_ADVANTAGE|B_ADVANTAGE|B_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:CONTACT_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,B_ADVANTAGE|B_ADVANTAGE|B_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:CORNER_MECHANISM_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,NEUTRAL|NEUTRAL|NEUTRAL,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:SECOND_HALF_PRESSURE_SHIFT,3,1,False,True,True,True,True,True,True,True,True,True,0,UNKNOWN,UNKNOWN
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:SHOT_CREATION_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,B_ADVANTAGE|B_ADVANTAGE|B_ADVANTAGE,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,matchup_states:WIDE_PRESSURE_MATCHUP,3,3,True,True,True,True,True,True,True,True,True,True,0,NEUTRAL|NEUTRAL|NEUTRAL,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:BOOKING_CONVERSION,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:BOX_PROTECTION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CLEARANCE_DEPENDENCE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CONTACT_INTENSITY,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CORNER_CONCESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:CROSS_ALLOWANCE,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:FOUL_DRAWING,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:FOUL_TENDENCY,3,3,True,False,False,True,True,True,True,True,True,True,1,MEDIUM|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SAVE_ENVIRONMENT,3,3,True,True,True,True,True,True,True,True,True,True,0,UNKNOWN|UNKNOWN|UNKNOWN,UNKNOWN|UNKNOWN|UNKNOWN
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SET_PIECE_GENERATION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SHOT_QUALITY,3,3,True,True,True,True,True,True,True,True,True,True,0,UNKNOWN|UNKNOWN|UNKNOWN,UNKNOWN|UNKNOWN|UNKNOWN
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SHOT_SUPPRESSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:SHOT_VOLUME,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:TERRITORIAL_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_a_states:WIDTH_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOOKING_CONVERSION,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOX_PRESSURE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:BOX_PROTECTION,3,3,True,True,True,True,True,True,True,True,True,True,0,LOW|LOW|LOW,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
mt_012238074,champ,BEHAVIOR_HEAVY|FORMATION_HEAVY|HIGH_SHRINKAGE|WEAK_EVIDENCE,team_b_states:CLEARANCE_DEPENDENCE,3,3,True,True,True,True,True,True,True,True,True,True,0,MEDIUM|MEDIUM|MEDIUM,MEDIUM_LOW|MEDIUM_LOW|MEDIUM_LOW
